name,row,ciclo,cve_programa,total
211 PE únicos con matrícula -60 - 2024-2025 - 5021600024,60,2024-2025,5021600024,1
211 PE únicos con matrícula -61 - 2024-2025 - 5021600062,61,2024-2025,5021600062,1
211 PE únicos con matrícula -62 - 2024-2025 - 5021700002,62,2024-2025,5021700002,1
211 PE únicos con matrícula -63 - 2024-2025 - 5022000001,63,2024-2025,5022000001,1
211 PE únicos con matrícula -64 - 2024-2025 - 5022200040,64,2024-2025,5022200040,1
211 PE únicos con matrícula -65 - 2024-2025 - 5022300022,65,2024-2025,5022300022,1
211 PE únicos con matrícula -66 - 2024-2025 - 5022500001,66,2024-2025,5022500001,1
211 PE únicos con matrícula -67 - 2024-2025 - 5022500008,67,2024-2025,5022500008,1
211 PE únicos con matrícula -68 - 2024-2025 - 5022600002,68,2024-2025,5022600002,1
211 PE únicos con matrícula -69 - 2024-2025 - 5031100007,69,2024-2025,5031100007,1
211 PE únicos con matrícula -70 - 2024-2025 - 5031200004,70,2024-2025,5031200004,1
211 PE únicos con matrícula -71 - 2024-2025 - 5031200031,71,2024-2025,5031200031,1
211 PE únicos con matrícula -72 - 2024-2025 - 5031300010,72,2024-2025,5031300010,1
211 PE únicos con matrícula -73 - 2024-2025 - 5031300014,73,2024-2025,5031300014,1
211 PE únicos con matrícula -74 - 2024-2025 - 5031300044,74,2024-2025,5031300044,1
211 PE únicos con matrícula -75 - 2024-2025 - 5031400003,75,2024-2025,5031400003,1
211 PE únicos con matrícula -76 - 2024-2025 - 5031500008,76,2024-2025,5031500008,1
211 PE únicos con matrícula -77 - 2024-2025 - 5031500010,77,2024-2025,5031500010,1
211 PE únicos con matrícula -78 - 2024-2025 - 5032100001,78,2024-2025,5032100001,1
211 PE únicos con matrícula -79 - 2024-2025 - 5032100027,79,2024-2025,5032100027,1
211 PE únicos con matrícula -80 - 2024-2025 - 5032100038,80,2024-2025,5032100038,1
211 PE únicos con matrícula -81 - 2024-2025 - 5032100065,81,2024-2025,5032100065,1
211 PE únicos con matrícula -82 - 2024-2025 - 5032200012,82,2024-2025,5032200012,1
211 PE únicos con matrícula -83 - 2024-2025 - 5033100003,83,2024-2025,5033100003,1
211 PE únicos con matrícula -84 - 2024-2025 - 5033200006,84,2024-2025,5033200006,1
211 PE únicos con matrícula -85 - 2024-2025 - 5033200024,85,2024-2025,5033200024,1
211 PE únicos con matrícula -86 - 2024-2025 - 5041100007,86,2024-2025,5041100007,1
211 PE únicos con matrícula -87 - 2024-2025 - 5041100009,87,2024-2025,5041100009,1
211 PE únicos con matrícula -88 - 2024-2025 - 5041100021,88,2024-2025,5041100021,1
211 PE únicos con matrícula -89 - 2024-2025 - 5041100056,89,2024-2025,5041100056,1
211 PE únicos con matrícula -90 - 2024-2025 - 5041100127,90,2024-2025,5041100127,1
211 PE únicos con matrícula -91 - 2024-2025 - 5041200028,91,2024-2025,5041200028,1
211 PE únicos con matrícula -92 - 2024-2025 - 5041200075,92,2024-2025,5041200075,1
211 PE únicos con matrícula -93 - 2024-2025 - 5041300007,93,2024-2025,5041300007,1
211 PE únicos con matrícula -94 - 2024-2025 - 5041300066,94,2024-2025,5041300066,1
211 PE únicos con matrícula -95 - 2024-2025 - 5041400032,95,2024-2025,5041400032,1
211 PE únicos con matrícula -96 - 2024-2025 - 5042000002,96,2024-2025,5042000002,1
211 PE únicos con matrícula -97 - 2024-2025 - 5042100012,97,2024-2025,5042100012,1
211 PE únicos con matrícula -98 - 2024-2025 - 5042100065,98,2024-2025,5042100065,1
211 PE únicos con matrícula -99 - 2024-2025 - 5042100117,99,2024-2025,5042100117,1
211 PE únicos con matrícula -100 - 2024-2025 - 5042200024,100,2024-2025,5042200024,1
211 PE únicos con matrícula -101 - 2024-2025 - 5042300027,101,2024-2025,5042300027,1
211 PE únicos con matrícula -102 - 2024-2025 - 5042400005,102,2024-2025,5042400005,1
211 PE únicos con matrícula -103 - 2024-2025 - 5051100003,103,2024-2025,5051100003,1
211 PE únicos con matrícula -104 - 2024-2025 - 5051100006,104,2024-2025,5051100006,1
211 PE únicos con matrícula -105 - 2024-2025 - 5051100015,105,2024-2025,5051100015,1
211 PE únicos con matrícula -106 - 2024-2025 - 5051200024,106,2024-2025,5051200024,1
211 PE únicos con matrícula -107 - 2024-2025 - 5051300005,107,2024-2025,5051300005,1
211 PE únicos con matrícula -108 - 2024-2025 - 5051300020,108,2024-2025,5051300020,1
211 PE únicos con matrícula -109 - 2024-2025 - 5051300048,109,2024-2025,5051300048,1
211 PE únicos con matrícula -110 - 2024-2025 - 5052100005,110,2024-2025,5052100005,1
211 PE únicos con matrícula -111 - 2024-2025 - 5052200002,111,2024-2025,5052200002,1
211 PE únicos con matrícula -112 - 2024-2025 - 5052200007,112,2024-2025,5052200007,1
211 PE únicos con matrícula -113 - 2024-2025 - 5052200017,113,2024-2025,5052200017,1
211 PE únicos con matrícula -114 - 2024-2025 - 5052200021,114,2024-2025,5052200021,1
211 PE únicos con matrícula -115 - 2024-2025 - 5052300015,115,2024-2025,5052300015,1
211 PE únicos con matrícula -116 - 2024-2025 - 5053100004,116,2024-2025,5053100004,1
211 PE únicos con matrícula -117 - 2024-2025 - 5061000002,117,2024-2025,5061000002,1
211 PE únicos con matrícula -118 - 2024-2025 - 5061000015,118,2024-2025,5061000015,1
211 PE únicos con matrícula -119 - 2024-2025 - 5061100001,119,2024-2025,5061100001,1
211 PE únicos con matrícula -120 - 2024-2025 - 5061300147,120,2024-2025,5061300147,1
211 PE únicos con matrícula -121 - 2024-2025 - 5061300148,121,2024-2025,5061300148,1
211 PE únicos con matrícula -122 - 2024-2025 - 5062100009,122,2024-2025,5062100009,1
211 PE únicos con matrícula -123 - 2024-2025 - 5062100033,123,2024-2025,5062100033,1
211 PE únicos con matrícula -124 - 2024-2025 - 5062100034,124,2024-2025,5062100034,1
211 PE únicos con matrícula -125 - 2024-2025 - 5062200055,125,2024-2025,5062200055,1
211 PE únicos con matrícula -126 - 2024-2025 - 5062200073,126,2024-2025,5062200073,1
211 PE únicos con matrícula -127 - 2024-2025 - 5062200082,127,2024-2025,5062200082,1
211 PE únicos con matrícula -128 - 2024-2025 - 5062200105,128,2024-2025,5062200105,1
211 PE únicos con matrícula -129 - 2024-2025 - 5071000020,129,2024-2025,5071000020,1
211 PE únicos con matrícula -130 - 2024-2025 - 5071000047,130,2024-2025,5071000047,1
211 PE únicos con matrícula -131 - 2024-2025 - 5071100005,131,2024-2025,5071100005,1
211 PE únicos con matrícula -132 - 2024-2025 - 5071100019,132,2024-2025,5071100019,1
211 PE únicos con matrícula -133 - 2024-2025 - 5071200009,133,2024-2025,5071200009,1
211 PE únicos con matrícula -134 - 2024-2025 - 5071200034,134,2024-2025,5071200034,1
211 PE únicos con matrícula -135 - 2024-2025 - 5071300009,135,2024-2025,5071300009,1
211 PE únicos con matrícula -136 - 2024-2025 - 5071300014,136,2024-2025,5071300014,1
211 PE únicos con matrícula -137 - 2024-2025 - 5071300082,137,2024-2025,5071300082,1
211 PE únicos con matrícula -138 - 2024-2025 - 5071300091,138,2024-2025,5071300091,1
211 PE únicos con matrícula -139 - 2024-2025 - 5071300147,139,2024-2025,5071300147,1
211 PE únicos con matrícula -140 - 2024-2025 - 5071300158,140,2024-2025,5071300158,1
211 PE únicos con matrícula -141 - 2024-2025 - 5071400008,141,2024-2025,5071400008,1
211 PE únicos con matrícula -142 - 2024-2025 - 5071400015,142,2024-2025,5071400015,1
211 PE únicos con matrícula -143 - 2024-2025 - 5071700019,143,2024-2025,5071700019,1
211 PE únicos con matrícula -144 - 2024-2025 - 5072100002,144,2024-2025,5072100002,1
211 PE únicos con matrícula -145 - 2024-2025 - 5072100018,145,2024-2025,5072100018,1
211 PE únicos con matrícula -146 - 2024-2025 - 5072100033,146,2024-2025,5072100033,1
211 PE únicos con matrícula -147 - 2024-2025 - 5072100049,147,2024-2025,5072100049,1
211 PE únicos con matrícula -148 - 2024-2025 - 5072400001,148,2024-2025,5072400001,1
211 PE únicos con matrícula -149 - 2024-2025 - 5073100009,149,2024-2025,5073100009,1
211 PE únicos con matrícula -150 - 2024-2025 - 5073100024,150,2024-2025,5073100024,1
211 PE únicos con matrícula -151 - 2024-2025 - 5073200005,151,2024-2025,5073200005,1
211 PE únicos con matrícula -152 - 2024-2025 - 5073200010,152,2024-2025,5073200010,1
211 PE únicos con matrícula -153 - 2024-2025 - 5073200035,153,2024-2025,5073200035,1
211 PE únicos con matrícula -154 - 2024-2025 - 5081100010,154,2024-2025,5081100010,1
211 PE únicos con matrícula -155 - 2024-2025 - 5081100050,155,2024-2025,5081100050,1
211 PE únicos con matrícula -156 - 2024-2025 - 5081300016,156,2024-2025,5081300016,1
211 PE únicos con matrícula -157 - 2024-2025 - 5082100001,157,2024-2025,5082100001,1
211 PE únicos con matrícula -158 - 2024-2025 - 5091100011,158,2024-2025,5091100011,1
211 PE únicos con matrícula -159 - 2024-2025 - 5092100006,159,2024-2025,5092100006,1
211 PE únicos con matrícula -160 - 2024-2025 - 5093100002,160,2024-2025,5093100002,1
211 PE únicos con matrícula -161 - 2024-2025 - 5094100009,161,2024-2025,5094100009,1
211 PE únicos con matrícula -162 - 2024-2025 - 5094200006,162,2024-2025,5094200006,1
211 PE únicos con matrícula -163 - 2024-2025 - 5094300009,163,2024-2025,5094300009,1
211 PE únicos con matrícula -164 - 2024-2025 - 5095200007,164,2024-2025,5095200007,1
211 PE únicos con matrícula -165 - 2024-2025 - 5095400006,165,2024-2025,5095400006,1
211 PE únicos con matrícula -166 - 2024-2025 - 5095600005,166,2024-2025,5095600005,1
211 PE únicos con matrícula -167 - 2024-2025 - 5101100015,167,2024-2025,5101100015,1
211 PE únicos con matrícula -168 - 2024-2025 - 5101600013,168,2024-2025,5101600013,1
211 PE únicos con matrícula -169 - 2024-2025 - 5102100004,169,2024-2025,5102100004,1
211 PE únicos con matrícula -170 - 2024-2025 - 5103100017,170,2024-2025,5103100017,1
211 PE únicos con matrícula -171 - 2024-2025 - 5104100015,171,2024-2025,5104100015,1
211 PE únicos con matrícula -172 - 2024-2025 - 6033100087,172,2024-2025,6033100087,1
211 PE únicos con matrícula -173 - 2024-2025 - 6051100001,173,2024-2025,6051100001,1
211 PE únicos con matrícula -174 - 2024-2025 - 6081100005,174,2024-2025,6081100005,1
211 PE únicos con matrícula -175 - 2024-2025 - 6091301004,175,2024-2025,6091301004,1
211 PE únicos con matrícula -176 - 2024-2025 - 6091301008,176,2024-2025,6091301008,1
211 PE únicos con matrícula -177 - 2024-2025 - 6091302001,177,2024-2025,6091302001,1
211 PE únicos con matrícula -178 - 2024-2025 - 6091304001,178,2024-2025,6091304001,1
211 PE únicos con matrícula -179 - 2024-2025 - 6091304018,179,2024-2025,6091304018,1
211 PE únicos con matrícula -180 - 2024-2025 - 6091305002,180,2024-2025,6091305002,1
211 PE únicos con matrícula -181 - 2024-2025 - 6091306001,181,2024-2025,6091306001,1
211 PE únicos con matrícula -182 - 2024-2025 - 6091307001,182,2024-2025,6091307001,1
211 PE únicos con matrícula -183 - 2024-2025 - 6091308001,183,2024-2025,6091308001,1
211 PE únicos con matrícula -184 - 2024-2025 - 6091309002,184,2024-2025,6091309002,1
211 PE únicos con matrícula -185 - 2024-2025 - 6091310001,185,2024-2025,6091310001,1
211 PE únicos con matrícula -186 - 2024-2025 - 6091310002,186,2024-2025,6091310002,1
211 PE únicos con matrícula -187 - 2024-2025 - 6091311001,187,2024-2025,6091311001,1
211 PE únicos con matrícula -188 - 2024-2025 - 6091312001,188,2024-2025,6091312001,1
211 PE únicos con matrícula -189 - 2024-2025 - 6091313001,189,2024-2025,6091313001,1
211 PE únicos con matrícula -190 - 2024-2025 - 6091313004,190,2024-2025,6091313004,1
211 PE únicos con matrícula -191 - 2024-2025 - 6091313008,191,2024-2025,6091313008,1
211 PE únicos con matrícula -192 - 2024-2025 - 6091314001,192,2024-2025,6091314001,1
211 PE únicos con matrícula -193 - 2024-2025 - 6091315001,193,2024-2025,6091315001,1
211 PE únicos con matrícula -194 - 2024-2025 - 6091316002,194,2024-2025,6091316002,1
211 PE únicos con matrícula -195 - 2024-2025 - 6091316004,195,2024-2025,6091316004,1
211 PE únicos con matrícula -196 - 2024-2025 - 6091316007,196,2024-2025,6091316007,1
211 PE únicos con matrícula -197 - 2024-2025 - 6091317001,197,2024-2025,6091317001,1
211 PE únicos con matrícula -198 - 2024-2025 - 6091317003,198,2024-2025,6091317003,1
211 PE únicos con matrícula -199 - 2024-2025 - 6091317009,199,2024-2025,6091317009,1
211 PE únicos con matrícula -200 - 2024-2025 - 6091318001,200,2024-2025,6091318001,1
211 PE únicos con matrícula -201 - 2024-2025 - 6091318002,201,2024-2025,6091318002,1
211 PE únicos con matrícula -202 - 2024-2025 - 6091319001,202,2024-2025,6091319001,1
211 PE únicos con matrícula -203 - 2024-2025 - 6091319004,203,2024-2025,6091319004,1
211 PE únicos con matrícula -204 - 2024-2025 - 6091321003,204,2024-2025,6091321003,1
211 PE únicos con matrícula -205 - 2024-2025 - 6091322003,205,2024-2025,6091322003,1
211 PE únicos con matrícula -206 - 2024-2025 - 6091323001,206,2024-2025,6091323001,1
211 PE únicos con matrícula -207 - 2024-2025 - 6091325002,207,2024-2025,6091325002,1
211 PE únicos con matrícula -208 - 2024-2025 - 6091326001,208,2024-2025,6091326001,1
211 PE únicos con matrícula -209 - 2024-2025 - 6091327002,209,2024-2025,6091327002,1
211 PE únicos con matrícula -210 - 2024-2025 - 6091329001,210,2024-2025,6091329001,1
211 PE únicos con matrícula -211 - 2024-2025 - 6091331003,211,2024-2025,6091331003,1
211 PE únicos con matrícula -212 - 2024-2025 - 6091331004,212,2024-2025,6091331004,1
211 PE únicos con matrícula -213 - 2024-2025 - 6091332001,213,2024-2025,6091332001,1
211 PE únicos con matrícula -214 - 2024-2025 - 6091334001,214,2024-2025,6091334001,1
211 PE únicos con matrícula -215 - 2024-2025 - 6091335001,215,2024-2025,6091335001,1
211 PE únicos con matrícula -216 - 2024-2025 - 6091335003,216,2024-2025,6091335003,1
211 PE únicos con matrícula -217 - 2024-2025 - 6091336001,217,2024-2025,6091336001,1
211 PE únicos con matrícula -218 - 2024-2025 - 6091336005,218,2024-2025,6091336005,1
211 PE únicos con matrícula -219 - 2024-2025 - 6091336007,219,2024-2025,6091336007,1
211 PE únicos con matrícula -220 - 2024-2025 - 6091336013,220,2024-2025,6091336013,1
211 PE únicos con matrícula -221 - 2024-2025 - 6091337005,221,2024-2025,6091337005,1
211 PE únicos con matrícula -222 - 2024-2025 - 6091338003,222,2024-2025,6091338003,1
211 PE únicos con matrícula -223 - 2024-2025 - 6091339001,223,2024-2025,6091339001,1
211 PE únicos con matrícula -224 - 2024-2025 - 6091340001,224,2024-2025,6091340001,1
211 PE únicos con matrícula -225 - 2024-2025 - 6091340004,225,2024-2025,6091340004,1
211 PE únicos con matrícula -226 - 2024-2025 - 6091341001,226,2024-2025,6091341001,1
211 PE únicos con matrícula -227 - 2024-2025 - 6091342012,227,2024-2025,6091342012,1
211 PE únicos con matrícula -228 - 2024-2025 - 6091343001,228,2024-2025,6091343001,1
211 PE únicos con matrícula -229 - 2024-2025 - 6091344001,229,2024-2025,6091344001,1
211 PE únicos con matrícula -230 - 2024-2025 - 6091344002,230,2024-2025,6091344002,1
211 PE únicos con matrícula -231 - 2024-2025 - 6091345008,231,2024-2025,6091345008,1
211 PE únicos con matrícula -232 - 2024-2025 - 6092202002,232,2024-2025,6092202002,1
211 PE únicos con matrícula -233 - 2024-2025 - 6092204007,233,2024-2025,6092204007,1
211 PE únicos con matrícula -234 - 2024-2025 - 6092205001,234,2024-2025,6092205001,1
211 PE únicos con matrícula -235 - 2024-2025 - 6092206002,235,2024-2025,6092206002,1
211 PE únicos con matrícula -236 - 2024-2025 - 6092206010,236,2024-2025,6092206010,1
211 PE únicos con matrícula -237 - 2024-2025 - 6092207003,237,2024-2025,6092207003,1
211 PE únicos con matrícula -238 - 2024-2025 - 6093201002,238,2024-2025,6093201002,1
211 PE únicos con matrícula -239 - 2024-2025 - 6093201005,239,2024-2025,6093201005,1
211 PE únicos con matrícula -240 - 2024-2025 - 6093202001,240,2024-2025,6093202001,1
211 PE únicos con matrícula -241 - 2024-2025 - 6093203005,241,2024-2025,6093203005,1
211 PE únicos con matrícula -242 - 2024-2025 - 6093204001,242,2024-2025,6093204001,1
211 PE únicos con matrícula -243 - 2024-2025 - 6093205004,243,2024-2025,6093205004,1
211 PE únicos con matrícula -244 - 2024-2025 - 6093206003,244,2024-2025,6093206003,1
211 PE únicos con matrícula -245 - 2024-2025 - 6095600002,245,2024-2025,6095600002,1
211 PE únicos con matrícula -246 - 2024-2025 - 7011000002,246,2024-2025,7011000002,1
211 PE únicos con matrícula -247 - 2024-2025 - 7011000042,247,2024-2025,7011000042,1
211 PE únicos con matrícula -248 - 2024-2025 - 7011000094,248,2024-2025,7011000094,1
211 PE únicos con matrícula -249 - 2024-2025 - 7011200033,249,2024-2025,7011200033,1
211 PE únicos con matrícula -250 - 2024-2025 - 7011200077,250,2024-2025,7011200077,1
211 PE únicos con matrícula -251 - 2024-2025 - 7011200088,251,2024-2025,7011200088,1
211 PE únicos con matrícula -252 - 2024-2025 - 7011400011,252,2024-2025,7011400011,1
211 PE únicos con matrícula -253 - 2024-2025 - 7011400029,253,2024-2025,7011400029,1
211 PE únicos con matrícula -254 - 2024-2025 - 7012400001,254,2024-2025,7012400001,1
211 PE únicos con matrícula -255 - 2024-2025 - 7012500034,255,2024-2025,7012500034,1
211 PE únicos con matrícula -256 - 2024-2025 - 7012601008,256,2024-2025,7012601008,1
211 PE únicos con matrícula -257 - 2024-2025 - 7012602009,257,2024-2025,7012602009,1
211 PE únicos con matrícula -258 - 2024-2025 - 7012603017,258,2024-2025,7012603017,1
211 PE únicos con matrícula -259 - 2024-2025 - 7012604029,259,2024-2025,7012604029,1
211 PE únicos con matrícula -260 - 2024-2025 - 7012604064,260,2024-2025,7012604064,1
211 PE únicos con matrícula -261 - 2024-2025 - 7021000014,261,2024-2025,7021000014,1
211 PE únicos con matrícula -262 - 2024-2025 - 7021400005,262,2024-2025,7021400005,1
211 PE únicos con matrícula -263 - 2024-2025 - 7021400038,263,2024-2025,7021400038,1
211 PE únicos con matrícula -264 - 2024-2025 - 7021600019,264,2024-2025,7021600019,1
211 PE únicos con matrícula -265 - 2024-2025 - 7022200011,265,2024-2025,7022200011,1
211 PE únicos con matrícula -266 - 2024-2025 - 7022200019,266,2024-2025,7022200019,1
211 PE únicos con matrícula -267 - 2024-2025 - 7022300005,267,2024-2025,7022300005,1
211 PE únicos con matrícula -268 - 2024-2025 - 7022300034,268,2024-2025,7022300034,1
211 PE únicos con matrícula -269 - 2024-2025 - 7022300036,269,2024-2025,7022300036,1
211 PE únicos con matrícula -270 - 2024-2025 - 7022300037,270,2024-2025,7022300037,1
211 PE únicos con matrícula -271 - 2024-2025 - 7022400002,271,2024-2025,7022400002,1
211 PE únicos con matrícula -272 - 2024-2025 - 7022400011,272,2024-2025,7022400011,1
211 PE únicos con matrícula -273 - 2024-2025 - 7022500008,273,2024-2025,7022500008,1
211 PE únicos con matrícula -274 - 2024-2025 - 7022500015,274,2024-2025,7022500015,1
211 PE únicos con matrícula -275 - 2024-2025 - 7022600002,275,2024-2025,7022600002,1
211 PE únicos con matrícula -276 - 2024-2025 - 7022600008,276,2024-2025,7022600008,1
211 PE únicos con matrícula -277 - 2024-2025 - 7031000001,277,2024-2025,7031000001,1
211 PE únicos con matrícula -278 - 2024-2025 - 7031000052,278,2024-2025,7031000052,1
211 PE únicos con matrícula -279 - 2024-2025 - 7031000067,279,2024-2025,7031000067,1
211 PE únicos con matrícula -280 - 2024-2025 - 7031100001,280,2024-2025,7031100001,1
211 PE únicos con matrícula -281 - 2024-2025 - 7031100005,281,2024-2025,7031100005,1
211 PE únicos con matrícula -282 - 2024-2025 - 7031100030,282,2024-2025,7031100030,1
211 PE únicos con matrícula -283 - 2024-2025 - 7031100041,283,2024-2025,7031100041,1
211 PE únicos con matrícula -284 - 2024-2025 - 7031100043,284,2024-2025,7031100043,1
211 PE únicos con matrícula -285 - 2024-2025 - 7031100176,285,2024-2025,7031100176,1
211 PE únicos con matrícula -286 - 2024-2025 - 7031100188,286,2024-2025,7031100188,1
211 PE únicos con matrícula -287 - 2024-2025 - 7031100253,287,2024-2025,7031100253,1
211 PE únicos con matrícula -288 - 2024-2025 - 7031200009,288,2024-2025,7031200009,1
211 PE únicos con matrícula -289 - 2024-2025 - 7031200016,289,2024-2025,7031200016,1
211 PE únicos con matrícula -290 - 2024-2025 - 7031200035,290,2024-2025,7031200035,1
211 PE únicos con matrícula -291 - 2024-2025 - 7031200043,291,2024-2025,7031200043,1
211 PE únicos con matrícula -292 - 2024-2025 - 7031200071,292,2024-2025,7031200071,1
211 PE únicos con matrícula -293 - 2024-2025 - 7031200087,293,2024-2025,7031200087,1
211 PE únicos con matrícula -294 - 2024-2025 - 7031200093,294,2024-2025,7031200093,1
211 PE únicos con matrícula -295 - 2024-2025 - 7031300005,295,2024-2025,7031300005,1
211 PE únicos con matrícula -296 - 2024-2025 - 7031300023,296,2024-2025,7031300023,1
211 PE únicos con matrícula -297 - 2024-2025 - 7031300041,297,2024-2025,7031300041,1
211 PE únicos con matrícula -298 - 2024-2025 - 7031300078,298,2024-2025,7031300078,1
211 PE únicos con matrícula -299 - 2024-2025 - 7031300118,299,2024-2025,7031300118,1
211 PE únicos con matrícula -300 - 2024-2025 - 7031400008,300,2024-2025,7031400008,1
211 PE únicos con matrícula -301 - 2024-2025 - 7031400038,301,2024-2025,7031400038,1
211 PE únicos con matrícula -302 - 2024-2025 - 7031500022,302,2024-2025,7031500022,1
211 PE únicos con matrícula -303 - 2024-2025 - 7031500062,303,2024-2025,7031500062,1
211 PE únicos con matrícula -304 - 2024-2025 - 7031500078,304,2024-2025,7031500078,1
211 PE únicos con matrícula -305 - 2024-2025 - 7032100004,305,2024-2025,7032100004,1
211 PE únicos con matrícula -306 - 2024-2025 - 7032100037,306,2024-2025,7032100037,1
211 PE únicos con matrícula -307 - 2024-2025 - 7032100049,307,2024-2025,7032100049,1
211 PE únicos con matrícula -308 - 2024-2025 - 7033100026,308,2024-2025,7033100026,1
211 PE únicos con matrícula -309 - 2024-2025 - 7033200077,309,2024-2025,7033200077,1
211 PE únicos con matrícula -310 - 2024-2025 - 7041100026,310,2024-2025,7041100026,1
